DATATIME,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,WINDSPEED,POWER
2022-01-18 02:45:00,125,0.8,100,773,3.1,3812.5
2022-01-18 03:00:00,124,0.7,100,773,3.1,3600.5
2022-01-18 03:15:00,126,0.5,100,773,3.2,4500.0
2022-01-18 03:30:00,129,0.2,100,773,3.1500000000000004,4800.5
2022-01-18 03:45:00,135,0.0,100,772,3.0,4308.0
2022-01-18 04:00:00,153,-0.3,100,772,3.05,3868.0
2022-01-18 04:15:00,180,-0.4,100,772,3.2,4241.5
2022-01-18 04:30:00,214,-0.4,100,772,3.1,3963.5
2022-01-18 04:45:00,225,-0.4,99,772,3.3,5250.0
2022-01-18 05:00:00,230,-0.4,99,772,3.6,7126.0
2022-01-18 05:15:00,240,-0.5,99,772,3.6500000000000004,8367.0
2022-01-18 05:30:00,263,-0.8,99,772,3.8499999999999996,8818.0
2022-01-18 05:45:00,270,-1.1,99,772,3.95,9636.5
2022-01-18 06:00:00,288,-1.4,99,772,3.75,9724.0
2022-01-18 06:15:00,294,-1.4,98,772,4.05,13104.0
2022-01-18 06:30:00,288,-1.2,97,772,4.45,18082.5
2022-01-18 06:45:00,284,-1.1,95,772,4.75,20945.5
2022-01-18 07:00:00,277,-0.9,94,772,4.85,23012.5
2022-01-18 07:15:00,270,-0.7,91,772,4.8,22739.0
2022-01-18 07:30:00,276,-0.6,87,772,4.9,24761.5
2022-01-18 07:45:00,276,-0.4,82,773,5.199999999999999,27862.0
2022-01-18 08:00:00,281,-0.3,78,773,5.3,29344.5
2022-01-18 08:15:00,281,0.0,75,773,5.25,29069.5
2022-01-18 08:30:00,287,0.4,73,773,5.6,32288.0
2022-01-18 08:45:00,288,0.9,70,773,5.65,33431.5
2022-01-18 09:00:00,294,1.3,68,773,5.8,36847.5
2022-01-18 09:15:00,287,1.7,68,773,5.7,36412.0
2022-01-18 09:30:00,275,2.1,70,773,5.7,35342.5
2022-01-18 09:45:00,270,2.5,73,773,5.65,33242.0
2022-01-18 10:00:00,266,2.9,75,773,5.35,30075.5
2022-01-18 10:15:00,260,3.5,76,773,5.05,25832.5
2022-01-18 10:30:00,259,4.2,76,773,5.05,26021.5
2022-01-18 10:45:00,258,5.0,76,773,5.25,28909.0
2022-01-18 11:00:00,257,5.7,76,773,5.35,29581.5
2022-01-18 11:15:00,257,6.5,74,773,5.2,27254.0
2022-01-18 11:30:00,259,7.2,71,773,5.05,24847.0
2022-01-18 11:45:00,261,7.9,68,773,4.85,21565.5
2022-01-18 12:00:00,262,8.6,65,773,4.5,16938.0
2022-01-18 12:15:00,262,9.1,62,773,4.1,12804.5
2022-01-18 12:30:00,260,9.4,60,773,4.0,13112.5
2022-01-18 12:45:00,257,9.7,59,772,4.3,15355.5
2022-01-18 13:00:00,255,10.0,57,772,4.4,16522.5
2022-01-18 13:15:00,254,10.3,55,772,4.6,18634.0
2022-01-18 13:30:00,255,10.5,54,772,4.5,17237.0
2022-01-18 13:45:00,256,10.7,52,771,4.4,14702.5
2022-01-18 14:00:00,257,10.9,51,771,4.3,13702.5
2022-01-18 14:15:00,258,11.0,50,771,4.25,13373.5
2022-01-18 14:30:00,261,11.1,49,771,4.05,11892.5
2022-01-18 14:45:00,263,11.2,48,770,4.45,16172.5
2022-01-18 15:00:00,265,11.3,47,770,4.85,21679.5
2022-01-18 15:15:00,265,11.3,47,770,4.8,21007.0
2022-01-18 15:30:00,264,11.3,47,770,5.05,24058.5
2022-01-18 15:45:00,261,11.2,47,769,4.8,21466.0
2022-01-18 16:00:00,259,11.2,47,769,4.9,21213.5
2022-01-18 16:15:00,255,11.2,47,769,4.75,18868.0
2022-01-18 16:30:00,250,11.1,47,769,4.45,16452.0
2022-01-18 16:45:00,245,11.0,48,769,4.25,14040.0
2022-01-18 17:00:00,240,10.9,48,769,4.05,12169.5
2022-01-18 17:15:00,231,10.8,49,769,4.2,12894.0
2022-01-18 17:30:00,223,10.6,51,769,4.5,16496.5
2022-01-18 17:45:00,214,10.3,52,769,3.95,11506.5
2022-01-18 18:00:00,204,10.1,54,769,3.6500000000000004,8107.0
2022-01-18 18:15:00,197,9.7,57,769,3.4,6863.5
2022-01-18 18:30:00,194,9.0,60,769,3.3,6181.0
2022-01-18 18:45:00,190,8.3,63,770,3.3499999999999996,6896.0
2022-01-18 19:00:00,187,7.6,66,770,3.7,8471.0
2022-01-18 19:15:00,187,7.2,67,770,4.1,13155.0
2022-01-18 19:30:00,189,7.1,66,770,4.25,14645.0
2022-01-18 19:45:00,191,7.1,64,770,4.45,16540.0
2022-01-18 20:00:00,193,7.0,63,770,4.050000000000001,13637.0
2022-01-18 20:15:00,188,6.8,63,770,3.3499999999999996,6292.0
2022-01-18 20:30:00,180,6.4,65,770,3.0,4884.0
2022-01-18 20:45:00,171,6.1,67,771,2.5,1943.0
2022-01-18 21:00:00,162,5.7,69,771,2.1,442.0
2022-01-18 21:15:00,156,5.4,71,771,2.1500000000000004,185.0
2022-01-18 21:30:00,152,5.1,74,771,2.9,1500.0
2022-01-18 21:45:00,150,4.9,77,771,3.25,3808.5
2022-01-18 22:00:00,147,4.6,80,771,3.4,5762.5
2022-01-18 22:15:00,145,4.4,82,771,3.6500000000000004,7842.5
2022-01-18 22:30:00,146,4.1,84,771,4.1,14141.0
2022-01-18 22:45:00,147,3.8,86,772,4.4,17583.0
2022-01-18 23:00:00,148,3.5,88,772,4.15,14085.0
2022-01-18 23:15:00,147,3.3,90,772,4.5,18281.0
2022-01-18 23:30:00,145,3.2,91,772,4.95,26088.5
2022-01-18 23:45:00,142,3.1,92,772,5.1,27191.5
2022-01-19 00:00:00,145,2.1,95,772,4.7,21664.5
2022-01-19 00:15:00,143,1.9,96,772,4.6,20161.0
2022-01-19 00:30:00,142,1.8,97,772,5.05,24221.5
2022-01-19 00:45:00,141,1.7,98,772,4.65,20515.0
2022-01-19 01:00:00,140,1.6,99,772,4.7,21282.0
2022-01-19 01:15:00,138,1.5,99,772,4.6,19607.0
2022-01-19 01:30:00,138,1.4,99,772,4.4,16627.5
2022-01-19 01:45:00,137,1.4,99,771,4.35,15767.5
2022-01-19 02:00:00,137,1.3,99,771,4.25,15092.5
2022-01-19 02:15:00,135,1.2,99,771,4.25,16221.0
2022-01-19 02:30:00,135,1.1,99,771,4.05,14543.5
2022-01-19 02:45:00,135,0.9,100,770,4.0,14825.5
2022-01-19 03:00:00,135,0.8,100,770,3.7,12167.5
2022-01-19 03:15:00,139,0.7,100,770,3.9,13712.0
2022-01-19 03:30:00,142,0.6,100,770,3.6500000000000004,13821.0
2022-01-19 03:45:00,144,0.5,100,770,3.6,11495.0
2022-01-19 04:00:00,147,0.4,100,770,3.5,10890.5
2022-01-19 04:15:00,153,0.4,100,770,4.05,14975.0
2022-01-19 04:30:00,165,0.3,100,770,3.8,11759.5
2022-01-19 04:45:00,173,0.3,99,769,3.6500000000000004,9103.0
2022-01-19 05:00:00,180,0.2,99,769,3.45,7541.0
2022-01-19 05:15:00,183,0.3,98,769,3.7,9638.5
2022-01-19 05:30:00,187,0.4,95,769,3.6,9211.0
2022-01-19 05:45:00,191,0.5,92,769,3.6500000000000004,9702.0
2022-01-19 06:00:00,196,0.6,89,769,3.55,9260.5
2022-01-19 06:15:00,197,0.8,88,769,3.6500000000000004,10008.0
2022-01-19 06:30:00,194,0.9,89,769,3.45,8639.0
2022-01-19 06:45:00,190,1.0,89,769,2.8,3079.0
2022-01-19 07:00:00,186,1.1,90,769,3.3,6336.0
2022-01-19 07:15:00,180,1.2,90,769,3.8,10554.0
2022-01-19 07:30:00,174,1.1,91,769,4.300000000000001,15368.0
2022-01-19 07:45:00,167,1.1,92,770,4.9,24080.0
2022-01-19 08:00:00,162,1.0,93,770,4.9,25498.0
2022-01-19 08:15:00,162,1.2,91,770,4.95,25920.5
2022-01-19 08:30:00,162,1.7,86,770,5.05,27990.5
2022-01-19 08:45:00,158,2.1,81,771,4.35,19236.5
2022-01-19 09:00:00,158,2.6,76,771,4.3,18925.0
2022-01-19 09:15:00,158,3.0,75,771,4.5,19883.5
2022-01-19 09:30:00,156,3.3,77,771,4.35,17830.5
2022-01-19 09:45:00,156,3.7,78,771,4.35,17313.0
2022-01-19 10:00:00,153,4.0,80,771,4.25,15443.0
2022-01-19 10:15:00,155,4.5,81,771,4.0,12725.5
2022-01-19 10:30:00,157,5.1,81,771,3.8499999999999996,10007.5
2022-01-19 10:45:00,163,5.6,81,771,3.75,9493.5
2022-01-19 11:00:00,164,6.2,81,771,4.45,18543.5
2022-01-19 11:15:00,175,6.8,80,771,5.15,26969.0
2022-01-19 11:30:00,184,7.5,77,771,5.6,34969.0
2022-01-19 11:45:00,194,8.2,75,771,5.55,35342.0
2022-01-19 12:00:00,200,8.9,72,771,5.25,28803.5
2022-01-19 12:15:00,205,9.3,71,771,5.5,32723.0
2022-01-19 12:30:00,209,9.5,70,770,4.8,23841.0
2022-01-19 12:45:00,214,9.8,69,770,4.85,26870.0
2022-01-19 13:00:00,218,10.0,68,769,4.050000000000001,13965.0
2022-01-19 13:15:00,218,10.2,67,769,4.25,15562.0
2022-01-19 13:30:00,217,10.4,67,768,4.2,15520.0
2022-01-19 13:45:00,215,10.6,66,768,5.0,26902.0
2022-01-19 14:00:00,214,10.8,66,767,6.05,44688.5
2022-01-19 14:15:00,212,10.7,67,767,6.199999999999999,46779.0
2022-01-19 14:30:00,211,10.3,69,767,6.25,46744.0
2022-01-19 14:45:00,209,9.9,70,766,5.800000000000001,39136.0
2022-01-19 15:00:00,209,9.5,72,766,5.5,32751.0
2022-01-19 15:15:00,208,9.3,73,766,5.1,26710.0
2022-01-19 15:30:00,207,9.4,73,766,5.75,38575.5
2022-01-19 15:45:00,206,9.4,73,766,7.15,66135.5
2022-01-19 16:00:00,205,9.5,73,766,9.45,113479.0
2022-01-19 16:15:00,201,9.4,74,766,7.199999999999999,67054.5
2022-01-19 16:30:00,196,9.1,75,766,6.1,42431.0
2022-01-19 16:45:00,189,8.9,77,766,6.1,44587.0
2022-01-19 17:00:00,183,8.6,78,766,6.199999999999999,48621.5
2022-01-19 17:15:00,180,8.4,80,766,5.199999999999999,29023.5
2022-01-19 17:30:00,180,8.3,81,766,4.15,14563.5
2022-01-19 17:45:00,179,8.1,83,766,2.95,3924.0
2022-01-19 18:00:00,179,8.0,84,766,2.1500000000000004,846.0
2022-01-19 18:15:00,177,7.8,85,766,2.75,2587.5
2022-01-19 18:30:00,174,7.6,86,766,3.7,4657.5
2022-01-19 18:45:00,173,7.4,87,767,6.7,54544.0
2022-01-19 19:00:00,171,7.2,88,767,7.8,81675.5
2022-01-19 19:15:00,167,7.0,89,767,5.35,30357.5
2022-01-19 19:30:00,165,6.7,91,767,5.4,30886.0
2022-01-19 19:45:00,160,6.4,92,767,4.1,18057.5
2022-01-19 20:00:00,157,6.1,94,767,4.2,17253.5
2022-01-19 20:15:00,153,5.9,95,767,4.25,15547.0
2022-01-19 20:30:00,152,5.9,96,767,3.8499999999999996,11040.5
2022-01-19 20:45:00,153,5.8,97,767,5.800000000000001,40227.0
2022-01-19 21:00:00,151,5.8,98,767,6.25,47842.0
2022-01-19 21:15:00,152,5.8,98,767,5.05,24998.5
2022-01-19 21:30:00,155,5.8,98,767,4.300000000000001,14433.0
2022-01-19 21:45:00,157,5.9,99,768,3.75,8280.5
2022-01-19 22:00:00,160,5.9,99,768,3.9499999999999997,11571.0
2022-01-19 22:15:00,162,5.9,99,768,4.0,11895.5
2022-01-19 22:30:00,161,5.9,98,768,3.5999999999999996,10155.5
2022-01-19 22:45:00,162,6.0,98,768,3.7,10435.0
2022-01-19 23:00:00,161,6.0,97,768,3.45,8467.5
2022-01-19 23:15:00,160,5.9,97,768,3.1,6078.0
2022-01-19 23:30:00,159,5.8,97,768,3.0,4382.5
2022-01-19 23:45:00,157,5.7,97,768,3.35,8849.0
2022-01-20 00:00:00,152,5.4,99,768,4.2,14659.5
2022-01-20 00:15:00,152,5.3,99,768,4.3,14885.0
2022-01-20 00:30:00,153,5.3,99,768,4.35,14805.5
2022-01-20 00:45:00,154,5.2,99,768,4.95,22070.5
2022-01-20 01:00:00,155,5.2,99,768,4.35,15721.0
2022-01-20 01:15:00,159,5.2,99,768,4.05,13413.5
2022-01-20 01:30:00,165,5.2,99,768,4.2,14376.0
2022-01-20 01:45:00,173,5.3,98,767,3.8499999999999996,11322.5
2022-01-20 02:00:00,179,5.3,98,767,4.949999999999999,25003.0
2022-01-20 02:15:00,181,5.3,98,767,5.1,27434.0
2022-01-20 02:30:00,185,5.3,98,767,6.1,41195.5
2022-01-20 02:45:00,189,5.4,99,766,5.85,38092.0
2022-01-20 03:00:00,193,5.4,99,766,4.550000000000001,19568.5
2022-01-20 03:15:00,194,5.4,99,766,4.85,22753.5
2022-01-20 03:30:00,193,5.5,99,766,4.7,20921.0
2022-01-20 03:45:00,193,5.5,98,766,4.4,19170.5
2022-01-20 04:00:00,192,5.6,98,766,4.65,23477.0
2022-01-20 04:15:00,192,5.6,98,766,6.050000000000001,44342.5
2022-01-20 04:30:00,194,5.7,98,766,5.6,33550.5
2022-01-20 04:45:00,194,5.7,99,765,5.35,28833.0
2022-01-20 05:00:00,196,5.8,99,765,5.9,40471.5
2022-01-20 05:15:00,197,5.8,99,765,5.8,38238.0
2022-01-20 05:30:00,198,5.8,99,765,5.45,33484.5
2022-01-20 05:45:00,200,5.9,99,765,5.2,29418.5
2022-01-20 06:00:00,201,5.9,99,765,4.0,13311.5
2022-01-20 06:15:00,203,5.9,99,765,3.75,9872.0
2022-01-20 06:30:00,204,5.9,99,765,5.2,29073.5
2022-01-20 06:45:00,204,6.0,99,765,6.25,48215.0
2022-01-20 07:00:00,206,6.0,99,765,6.199999999999999,46372.0
2022-01-20 07:15:00,207,6.0,99,765,5.7,36726.0
2022-01-20 07:30:00,207,6.0,99,765,5.85,38232.0
2022-01-20 07:45:00,208,5.9,98,766,5.25,33769.5
2022-01-20 08:00:00,209,5.9,98,766,5.1,27909.0
2022-01-20 08:15:00,208,6.0,98,766,5.4,30360.5
2022-01-20 08:30:00,205,6.1,97,766,5.4,31101.5
2022-01-20 08:45:00,204,6.3,96,766,6.1,45001.5
2022-01-20 09:00:00,202,6.4,95,766,5.95,42451.0
2022-01-20 09:15:00,202,6.6,94,766,5.8,40946.0
2022-01-20 09:30:00,208,6.8,93,766,4.95,25323.5
2022-01-20 09:45:00,212,7.0,92,767,4.65,25056.0
2022-01-20 10:00:00,216,7.2,91,767,5.25,31425.0
2022-01-20 10:15:00,219,7.3,89,767,6.05,41980.0
2022-01-20 10:30:00,221,7.3,88,767,5.800000000000001,37534.0
2022-01-20 10:45:00,223,7.2,86,767,6.0,42402.0
2022-01-20 11:00:00,224,7.2,85,767,6.699999999999999,57003.5
2022-01-20 11:15:00,224,7.4,83,767,7.0,65344.0
2022-01-20 11:30:00,224,7.8,82,767,7.4,74618.0
2022-01-20 11:45:00,223,8.2,81,766,7.3,72097.0
2022-01-20 12:00:00,223,8.6,80,766,8.1,91030.0
2022-01-20 12:15:00,222,8.7,79,766,8.7,105682.0
2022-01-20 12:30:00,221,8.6,79,766,9.0,110104.0
2022-01-20 12:45:00,221,8.5,80,765,9.2,112883.0
2022-01-20 13:00:00,220,8.4,80,765,9.5,117795.0
2022-01-20 13:15:00,220,8.4,80,765,9.5,119398.0
2022-01-20 13:30:00,220,8.7,79,765,9.9,125903.0
2022-01-20 13:45:00,220,8.9,78,764,10.0,123364.0
2022-01-20 14:00:00,220,9.2,77,764,10.4,129766.0
2022-01-20 14:15:00,221,9.3,77,764,10.6,130535.0
2022-01-20 14:30:00,222,9.2,77,764,11.1,133748.0
2022-01-20 14:45:00,225,9.2,78,763,11.6,137059.0
2022-01-20 15:00:00,227,9.1,78,763,11.2,131210.0
2022-01-20 15:15:00,227,9.1,78,763,10.9,134196.0
2022-01-20 15:30:00,226,9.1,78,763,10.7,128970.0
2022-01-20 15:45:00,225,9.1,77,762,11.7,135908.0
2022-01-20 16:00:00,223,9.1,77,762,11.25,136882.0
2022-01-20 16:15:00,222,9.2,76,762,11.149999999999999,135979.0
2022-01-20 16:30:00,221,9.4,75,762,10.7,132646.5
2022-01-20 16:45:00,219,9.7,74,762,10.2,125316.0
2022-01-20 17:00:00,219,9.9,73,762,10.15,123660.0
2022-01-20 17:15:00,218,9.9,72,762,10.55,124701.5
2022-01-20 17:30:00,216,9.6,72,762,11.75,131022.0
2022-01-20 17:45:00,214,9.3,73,762,11.8,131593.0
2022-01-20 18:00:00,212,9.0,73,762,10.6,129488.0
2022-01-20 18:15:00,210,8.7,74,762,10.1,124137.0
2022-01-20 18:30:00,207,8.2,77,762,10.4,130305.0
2022-01-20 18:45:00,206,7.7,80,763,9.9,129705.0
2022-01-20 19:00:00,203,7.2,83,763,9.7,125460.0
2022-01-20 19:15:00,202,6.8,85,763,9.9,120761.0
2022-01-20 19:30:00,201,6.4,87,763,9.7,114866.0
2022-01-20 19:45:00,200,6.0,89,764,9.5,110904.0
2022-01-20 20:00:00,199,5.6,91,764,8.8,102154.0
2022-01-20 20:15:00,198,5.3,92,764,8.9,104053.0
2022-01-20 20:30:00,197,5.2,93,764,10.1,115347.0
2022-01-20 20:45:00,196,5.1,93,764,10.3,116660.0
2022-01-20 21:00:00,195,5.0,94,764,10.1,112402.0
2022-01-20 21:15:00,193,4.8,94,764,10.0,117663.0
2022-01-20 21:30:00,192,4.7,94,764,11.4,130565.0
2022-01-20 21:45:00,191,4.6,95,765,10.4,127869.0
2022-01-20 22:00:00,190,4.5,95,765,10.6,129770.0
2022-01-20 22:15:00,189,4.4,95,765,10.7,132177.0
2022-01-20 22:30:00,189,4.4,95,765,11.0,139029.0
2022-01-20 22:45:00,190,4.5,95,765,10.9,136798.0
2022-01-20 23:00:00,190,4.5,95,765,10.6,136026.0
2022-01-20 23:15:00,193,4.5,95,765,10.7,134879.0
2022-01-20 23:30:00,198,4.6,95,765,9.5,122236.0
2022-01-20 23:45:00,201,4.6,95,765,9.3,119731.0
2022-01-21 00:00:00,216,4.4,91,766,8.8,110845.0
2022-01-21 00:15:00,220,4.3,91,766,9.0,115527.0
2022-01-21 00:30:00,223,4.2,92,766,9.4,124474.0
2022-01-21 00:45:00,228,4.1,92,766,9.8,131574.0
2022-01-21 01:00:00,232,4.0,93,766,9.9,131048.0
2022-01-21 01:15:00,233,4.0,93,766,9.9,130744.0
2022-01-21 01:30:00,233,4.1,93,766,9.4,123489.0
2022-01-21 01:45:00,232,4.2,93,766,9.3,118337.0
2022-01-21 02:00:00,232,4.3,93,766,9.7,124419.0
2022-01-21 02:15:00,232,4.4,93,766,9.4,124764.0
2022-01-21 02:30:00,231,4.3,94,766,8.9,114457.0
2022-01-21 02:45:00,232,4.3,94,765,8.6,106672.0
2022-01-21 03:00:00,231,4.2,95,765,8.3,99826.0
2022-01-21 03:15:00,231,4.2,95,765,8.5,103355.0
2022-01-21 03:30:00,231,4.2,96,765,8.6,104187.0
2022-01-21 03:45:00,231,4.3,96,765,8.8,111191.0
2022-01-21 04:00:00,231,4.3,97,765,8.6,108615.0
2022-01-21 04:15:00,231,4.3,97,765,8.7,104123.0
2022-01-21 04:30:00,232,4.4,97,765,7.6,84170.0
2022-01-21 04:45:00,233,4.5,98,765,8.0,88183.0
2022-01-21 05:00:00,234,4.6,98,765,7.7,85961.0
2022-01-21 05:15:00,234,4.7,98,765,9.2,105986.0
2022-01-21 05:30:00,234,4.8,98,765,7.6,79574.0
2022-01-21 05:45:00,234,4.9,98,765,8.2,95423.0
2022-01-21 06:00:00,234,5.0,98,765,7.2,72904.0
2022-01-21 06:15:00,234,5.0,98,765,7.2,69843.0
2022-01-21 06:30:00,235,5.1,98,765,6.3,48618.0
2022-01-21 06:45:00,235,5.2,97,765,6.5,55178.0
2022-01-21 07:00:00,235,5.3,97,765,6.6,60331.0
2022-01-21 07:15:00,236,5.3,97,765,6.7,58977.0
2022-01-21 07:30:00,236,5.3,97,765,7.1,71719.0
2022-01-21 07:45:00,237,5.4,97,766,6.6,54406.0
2022-01-21 08:00:00,237,5.4,97,766,6.8,60848.0
2022-01-21 08:15:00,237,5.5,97,766,6.1,45130.0
2022-01-21 08:30:00,236,5.8,96,766,6.5,55509.0
2022-01-21 08:45:00,235,6.0,95,767,6.5,59537.0
2022-01-21 09:00:00,234,6.3,94,767,5.9,40545.0
2022-01-21 09:15:00,233,6.6,93,767,5.9,39613.0
2022-01-21 09:30:00,232,7.0,90,767,5.5,33696.0
2022-01-21 09:45:00,231,7.5,87,767,5.7,35313.0
2022-01-21 10:00:00,230,7.9,84,767,5.3,29201.0
2022-01-21 10:15:00,230,8.2,82,767,5.7,33363.0
2022-01-21 10:30:00,231,8.4,81,767,5.3,27718.0
2022-01-21 10:45:00,232,8.6,81,767,5.0,25068.0
2022-01-21 11:00:00,233,8.8,80,767,5.3,29980.0
2022-01-21 11:15:00,234,9.1,80,767,6.0,39011.0
2022-01-21 11:30:00,234,9.4,79,767,5.5,34231.0
2022-01-21 11:45:00,234,9.7,78,766,5.9,38021.0
2022-01-21 12:00:00,234,10.0,77,766,5.7,35632.0
2022-01-21 12:15:00,235,10.2,76,766,6.6,54319.0
2022-01-21 12:30:00,237,10.2,75,766,5.9,36608.0
2022-01-21 12:45:00,238,10.3,75,766,6.0,41385.0
2022-01-21 13:00:00,239,10.3,74,766,5.7,35043.0
2022-01-21 13:15:00,239,10.2,74,766,6.2,45237.0
2022-01-21 13:30:00,237,10.0,75,766,5.8,37226.0
2022-01-21 13:45:00,235,9.8,75,765,5.7,35212.0
2022-01-21 14:00:00,233,9.6,76,765,6.1,43192.0
2022-01-21 14:15:00,232,9.6,76,765,6.0,42694.0
2022-01-21 14:30:00,231,9.7,76,765,5.9,37856.0
2022-01-21 14:45:00,230,9.8,75,764,5.9,39202.0
2022-01-21 15:00:00,229,9.9,75,764,7.0,62596.0
2022-01-21 15:15:00,229,10.0,75,764,7.1,67497.0
2022-01-21 15:30:00,229,10.3,74,764,6.8,59594.0
2022-01-21 15:45:00,229,10.6,74,763,7.0,61394.0
2022-01-21 16:00:00,229,10.9,73,763,6.3,48148.0
2022-01-21 16:15:00,229,10.8,73,763,5.9,40444.0
2022-01-21 16:30:00,230,10.5,74,763,4.9,22657.0
2022-01-21 16:45:00,232,10.1,75,763,5.2,32858.0
2022-01-21 17:00:00,234,9.8,76,763,4.7,23407.0
2022-01-21 17:15:00,235,9.5,77,763,4.7,20053.0
2022-01-21 17:30:00,234,9.2,78,763,5.2,26093.0
2022-01-21 17:45:00,233,8.9,79,763,4.5,17556.0
2022-01-21 18:00:00,231,8.6,80,763,4.2,14885.0
2022-01-21 18:15:00,229,8.3,82,763,4.2,15173.0
2022-01-21 18:30:00,226,8.2,83,763,2.8,4952.0
2022-01-21 18:45:00,223,8.0,85,764,6.8,33260.0
2022-01-21 19:00:00,219,7.9,86,764,7.3,74601.0
2022-01-21 19:15:00,215,7.7,87,764,7.6,81109.0
2022-01-21 19:30:00,213,7.5,88,764,8.5,104740.0
2022-01-21 19:45:00,213,7.4,89,764,8.8,108713.0
2022-01-21 20:00:00,211,7.2,90,764,8.7,108334.0
2022-01-21 20:15:00,210,7.0,90,764,7.6,83738.0
2022-01-21 20:30:00,210,6.8,91,764,7.1,69545.0
2022-01-21 20:45:00,211,6.5,91,765,7.1,67307.0
2022-01-21 21:00:00,211,6.3,92,765,6.5,54309.0
2022-01-21 21:15:00,212,6.1,92,765,7.0,65421.0
2022-01-21 21:30:00,215,6.0,91,765,7.0,67236.0
2022-01-21 21:45:00,217,5.9,91,765,7.3,70982.0
2022-01-21 22:00:00,220,5.8,90,765,7.6,81417.0
2022-01-21 22:15:00,224,5.7,90,765,7.1,69994.0
2022-01-21 22:30:00,226,5.7,90,765,7.5,77358.0
2022-01-21 22:45:00,230,5.7,89,765,7.2,67166.0
2022-01-21 23:00:00,233,5.7,89,765,6.6,57235.0
2022-01-21 23:15:00,234,5.7,89,765,6.8,64678.0
2022-01-21 23:30:00,234,5.7,89,765,6.4,56366.0
2022-01-21 23:45:00,234,5.7,89,765,6.7,64024.0
2022-01-22 00:00:00,224,7.2,91,765,6.2,52926.0
2022-01-22 00:15:00,224,7.2,91,765,6.6,58785.0
2022-01-22 00:30:00,223,7.1,92,765,6.8,63480.0
2022-01-22 00:45:00,222,7.0,92,765,7.3,74406.0
2022-01-22 01:00:00,221,6.9,93,765,7.3,74934.0
2022-01-22 01:15:00,221,6.8,93,765,7.3,76309.0
2022-01-22 01:30:00,222,6.7,94,765,7.0,68859.0
2022-01-22 01:45:00,224,6.6,94,764,7.0,67164.0
2022-01-22 02:00:00,225,6.5,95,764,6.7,61512.0
2022-01-22 02:15:00,225,6.4,95,764,7.1,68566.0
2022-01-22 02:30:00,224,6.3,95,764,6.6,54962.0
2022-01-22 02:45:00,223,6.2,96,764,6.4,53405.0
2022-01-22 03:00:00,223,6.1,96,764,6.1,46679.0
2022-01-22 03:15:00,222,6.0,96,764,6.3,53302.0
2022-01-22 03:30:00,223,6.0,96,764,6.4,55650.0
2022-01-22 03:45:00,223,6.1,95,763,6.3,50583.0
2022-01-22 04:00:00,223,6.1,95,763,6.4,54526.0
2022-01-22 04:15:00,224,6.1,95,763,6.4,53630.0
2022-01-22 04:30:00,225,6.1,96,763,5.9,43726.0
2022-01-22 04:45:00,225,6.0,96,763,6.0,48565.0
2022-01-22 05:00:00,226,6.0,97,763,5.3,31546.0
2022-01-22 05:15:00,227,6.0,97,763,5.9,40689.0
2022-01-22 05:30:00,227,6.0,97,763,5.7,40854.0
2022-01-22 05:45:00,227,6.0,97,763,5.9,45246.0
2022-01-22 06:00:00,227,6.0,97,763,6.0,44015.0
2022-01-22 06:15:00,226,6.0,97,763,5.8,46269.0
2022-01-22 06:30:00,225,6.0,97,763,5.7,42910.0
2022-01-22 06:45:00,224,5.9,98,763,5.7,40363.0
2022-01-22 07:00:00,223,5.9,98,763,5.8,42235.0
2022-01-22 07:15:00,223,5.9,98,763,5.8,40012.0
2022-01-22 07:30:00,224,5.9,98,763,5.9,42436.0
2022-01-22 07:45:00,224,6.0,97,764,6.5,53574.0
2022-01-22 08:00:00,224,6.0,97,764,6.4,53886.0
2022-01-22 08:15:00,225,6.1,97,764,6.4,51558.0
2022-01-22 08:30:00,226,6.2,96,764,6.4,51032.0
2022-01-22 08:45:00,227,6.3,96,765,6.1,44008.0
2022-01-22 09:00:00,228,6.4,95,765,6.4,50492.0
2022-01-22 09:15:00,229,6.6,94,765,6.4,47430.0
2022-01-22 09:30:00,231,6.8,92,765,6.4,52718.0
2022-01-22 09:45:00,234,7.0,91,765,6.0,44128.0
2022-01-22 10:00:00,235,7.2,89,765,6.3,47082.0
2022-01-22 10:15:00,235,7.4,88,765,6.5,49963.0
2022-01-22 10:30:00,234,7.6,87,765,6.8,59986.0
2022-01-22 10:45:00,234,7.9,86,765,6.6,54599.0
2022-01-22 11:00:00,233,8.1,85,765,6.6,54111.0
2022-01-22 11:15:00,233,8.4,84,765,7.1,62877.0
2022-01-22 11:30:00,235,8.8,81,765,7.4,71708.0
2022-01-22 11:45:00,236,9.1,78,764,7.3,71076.0
2022-01-22 12:00:00,237,9.5,75,764,7.9,84339.0
2022-01-22 12:15:00,238,9.9,72,764,8.6,102322.0
2022-01-22 12:30:00,238,10.2,69,764,8.9,111152.0
2022-01-22 12:45:00,239,10.6,66,763,8.8,105588.0
2022-01-22 13:00:00,240,10.9,63,763,8.6,96806.0
2022-01-22 13:15:00,240,11.2,60,763,8.9,105021.0
2022-01-22 13:30:00,241,11.5,58,763,8.9,109874.0
2022-01-22 13:45:00,242,11.8,57,762,8.8,104542.0
2022-01-22 14:00:00,243,12.1,55,762,9.8,114907.0
